name|address|comment|comment_rate
Pizza 30 Paris|50 Rue Godefroy Cavaignac, 75011 Paris|"(Traduit par Google) Pizza 30, La meilleure pizza de tous les temps

(Avis d'origine)
Pizza 30 ,The best pizza ever"| 5 étoiles 
Pizza 30 Paris|50 Rue Godefroy Cavaignac, 75011 Paris|| 3 étoiles 
Pizza 30 Paris|50 Rue Godefroy Cavaignac, 75011 Paris|| 5 étoiles 
Pizza 30 Paris|50 Rue Godefroy Cavaignac, 75011 Paris|"(Traduit par Google) Bonne nourriture

(Avis d'origine)
Good food"| 5 étoiles 
Pizza 30 Paris|50 Rue Godefroy Cavaignac, 75011 Paris|| 4 étoiles 
Pizza 30 Paris|50 Rue Godefroy Cavaignac, 75011 Paris|| 1 étoile 
Pizza 30 Paris|50 Rue Godefroy Cavaignac, 75011 Paris|Il manque un ingrédient sur ma pizza, pas de sauces piquantes, pourtant je les ai demandé.| 1 étoile 
Pizza 30 Paris|50 Rue Godefroy Cavaignac, 75011 Paris|Je recommande pas| 1 étoile 
Pizza 30 Paris|50 Rue Godefroy Cavaignac, 75011 Paris|| 2 étoiles 
Pizza 30 Paris|50 Rue Godefroy Cavaignac, 75011 Paris|"(Traduit par Google) Bonne pizza ici

(Avis d'origine)
Good pizza here"| 5 étoiles 
Pizza 30 Paris|50 Rue Godefroy Cavaignac, 75011 Paris|| 5 étoiles 
Pizza 30 Paris|50 Rue Godefroy Cavaignac, 75011 Paris|| 1 étoile 
Pizza 30 Paris|50 Rue Godefroy Cavaignac, 75011 Paris|| 5 étoiles 
Pizza 30 Paris|50 Rue Godefroy Cavaignac, 75011 Paris|Pizza commandé à 00h00 livré à 2h00 !!! Et ça s'appelle pizza 30' c'est pas 30 mins mais 2h d'attente. Inadmissible. 19 euros la pizza ! A deux rues à côté !!| 1 étoile 
Pizza 30 Paris|50 Rue Godefroy Cavaignac, 75011 Paris|Je recommande| 5 étoiles 
Pizza 30 Paris|50 Rue Godefroy Cavaignac, 75011 Paris|| 4 étoiles 
Casa Pizza|35 Av. Duquesne, 75007 Paris|Bien noté Pizzas pâte fine super| 3 étoiles 
Casa Pizza|35 Av. Duquesne, 75007 Paris|, 🙏🙏🙏| 5 étoiles 
Casa Pizza|35 Av. Duquesne, 75007 Paris|"(Traduit par Google) Très délicieux !!!

(Avis d'origine)
Very delicious!!!"| 5 étoiles 
Casa Pizza|35 Av. Duquesne, 75007 Paris|"(Traduit par Google) Faux!

(Avis d'origine)
Fake! "| 5 étoiles 
Casa Pizza|35 Av. Duquesne, 75007 Paris|"(Traduit par Google) Agréable

(Avis d'origine)
Nice"| 5 étoiles 
Casa Pizza|35 Av. Duquesne, 75007 Paris|"(Traduit par Google) Faux!

(Avis d'origine)
Fake! "| 5 étoiles 
Casa Pizza|35 Av. Duquesne, 75007 Paris|"(Traduit par Google) Ma femme et moi sommes arrivés à Paris tard dans la nuit en raison de retards antérieurs sur l'un de nos vols. Après être arrivé à l'hôtel et avoir tout installé, il était déjà 22h00 passé et nous avions faim. J'ai commencé à marcher dans les rues de Paris et j'ai trouvé Casa Pizza. Même s'ils étaient sur le point de fermer, le propriétaire nous a quand même servi. Nous avons commandé des pâtes, c'était divin, très délicieux. Nous sommes venus pour découvrir que le propriétaire est le chef et le serveur. Il vous traite comme une famille. Certainement pas juste un autre restaurant ordinaire. Son endroit est petit et confortable mais vous obtiendrez une nourriture et un service de haute qualité. Nous sommes même revenus avant la fin de notre voyage et avons partagé des boissons et des histoires. Je reviendrai lors de notre prochaine aventure parisienne!

(Avis d'origine)
My wife and I arrived in Paris late at night due to previous delays in one of our flights. After getting to the hotel and setting everything up, it was already past 2200 hrs and we were hungry. Started walking the streets of Paris and found Casa Pizza. Even though they were about to close, the owner still served us. We ordered pasta, it was heavenly, very delicious. We came to find out that the owner is the chef and the server. He treats you like family. Definitely not just another ordinary restaurant. His place is small and cozy but you will be getting high quality food and service. We even went back before our trip ended and shared some drinks and stories. Will be coming back on our next Paris adventure!"| 5 étoiles 
Casa Pizza|35 Av. Duquesne, 75007 Paris|🙏🙏🙏🌹| 5 étoiles 
Casa Pizza|35 Av. Duquesne, 75007 Paris|"(Traduit par Google) Mon partenaire et moi avons visité casa pizza ce soir après avoir pris quelques repas vraiment médiocres dans d'autres «restaurants français» typiques à proximité. Nous avons été accueillis par des messieurs sympathiques, vraisemblablement le propriétaire, et nous nous sommes sentis extrêmement bien accueillis. Il était attentif et nous ne nous sommes pas sentis pressés du tout. Nous avons tous les deux commandé des pizzas et je dois dire que c'étaient les meilleures pizzas que nous ayons jamais eues (bien que nous ayons séjourné plusieurs fois en Italie), elles étaient joliment présentées et pas grasses du tout! ! Je recommanderais à 100% cet endroit !!

(Avis d'origine)
Me and my partner visisted casa pizza tonight having had a few really poor meals at other typical ‘French restaurants’ near by. We were welcomed by a friendly gentlemen, presumably the owner, and made to feel extremely welcomed. He was attentive and we didn’t feel rushed at all. We both ordered pizzas and I must say they were the best pizzas we’ve ever had (albeit Staying in Italy multiple times) they were beautifully presented and not greasy at all!! Would 100% recommend this place!!"| 5 étoiles 
Casa Pizza|35 Av. Duquesne, 75007 Paris|🙏🙏🙏🙏🙏🌹🌹| 5 étoiles 
Casa Pizza|35 Av. Duquesne, 75007 Paris|"(Traduit par Google) Expérience incroyable, nous avons continué à revenir. Propriétaire incroyablement gentil et nourriture si délicieuse que vous voudriez y venir tous les jours. 😋

(Avis d'origine)
Amazing experience, we kept coming back. Owner incredibly kind and food so delicious that you would want to come there every day. 😋"| 5 étoiles 
Casa Pizza|35 Av. Duquesne, 75007 Paris|🙏🙏🙏🙏🙏🌹| 5 étoiles 
Casa Pizza|35 Av. Duquesne, 75007 Paris|"(Traduit par Google) Excellentes pizzas. Service rapide et très sympathique et attentionné. Je serais heureux de manger ici à nouveau.

(Avis d'origine)
Excellent pizza. Fast and very friendly and considerate service. I’d happily eat here again."| 5 étoiles 
Casa Pizza|35 Av. Duquesne, 75007 Paris|🙏🙏🙏🌹| 5 étoiles 
Casa Pizza|35 Av. Duquesne, 75007 Paris|Très bonne pizzeria merci| 5 étoiles 
Casa Pizza|35 Av. Duquesne, 75007 Paris|🙏🙏🙏🌹| 5 étoiles 
Casa Pizza|35 Av. Duquesne, 75007 Paris|"(Traduit par Google) Pizza phénoménale, service encore meilleur du propriétaire lui-même. Vous avez trouvé votre endroit pour dîner, arrêtez de chercher.

(Avis d'origine)
Phenomenal pizza, even better service from the owner himself. You found your dinner spot, stop searching."| 5 étoiles 
Casa Pizza|35 Av. Duquesne, 75007 Paris|🙏🙏🙏🌹🌹| 5 étoiles 
Casa Pizza|35 Av. Duquesne, 75007 Paris|"(Traduit par Google) Super ambiance, plus grande pizza. Endroit vraiment sympa! Sera certainement de retour.

(Avis d'origine)
Great vibes, greater pizza. Really nice place! Will definitely be back."| 5 étoiles 
Casa Pizza|35 Av. Duquesne, 75007 Paris|🙏🙏🙏🌹| 5 étoiles 
Popu Bistro à Pizza|12 Rue du Champ de Mars, 75007 Paris|"Excellente adresse pour déguster de pizzas ""pas comme les autres"" et pas seulement...les planches de charcuterie sont tout aussi délicieuses, tout comme les cocktails et les desserts, avec une mention spéciale pour la mousse au chocolat végane!  . Depuis la prise de réservation  jusqu'au paiement de l'addition pas une seule fausse note..de plus une échantillon de leur excellent huile au piment d'Espelette est offert!
Pensez de réserver pour déjeuner ou dîner aux heures de pointe! Popu plaît est c'est mérité!"| 5 étoiles 
Popu Bistro à Pizza|12 Rue du Champ de Mars, 75007 Paris|| 5 étoiles 
Popu Bistro à Pizza|12 Rue du Champ de Mars, 75007 Paris|| 5 étoiles 
Popu Bistro à Pizza|12 Rue du Champ de Mars, 75007 Paris|| 5 étoiles 
Popu Bistro à Pizza|12 Rue du Champ de Mars, 75007 Paris|"(Traduit par Google) Je l'ai aimé! Un bistro si confortable, avec une cuisine délicieuse, un excellent rapport qualité-prix, le personnel parlait anglais et ils étaient très sympathiques et serviables! L'ambiance était fantastique et nous étions tellement excités que nous y avons passé notre soirée ! Vous devriez certainement le visiter! 👌👏

(Avis d'origine)
I loved it! Such a cozy Bistro, with delicious food, totally value for money, the staff was speaking English and they were very friendly and helpful! The atmosphere was fantastic and we were so excited we spent our evening there! You should definitely visit it! 👌👏"| 5 étoiles 
Popu Bistro à Pizza|12 Rue du Champ de Mars, 75007 Paris|| 4 étoiles 
Popu Bistro à Pizza|12 Rue du Champ de Mars, 75007 Paris|Nous y avons très bien manger, la jeune serveuse était formidable, le cadre était sympa et pas trop bruyant malgré le monde. Très beau moment partager chez vous, MERCI !| 5 étoiles 
Popu Bistro à Pizza|12 Rue du Champ de Mars, 75007 Paris|"(Traduit par Google) Excellentes pizzas. Très bon vin de Pinot Noir aussi. Intervenants sympathiques et attentionnés. Je recommande!

(Avis d'origine)
Excelente pizza. Vinho Pinot Noir muito bom também. Atendentes simpáticos e atenciosos. Recomendo!"| 5 étoiles 
Popu Bistro à Pizza|12 Rue du Champ de Mars, 75007 Paris|"De bonnes grandes pizzas ! L'adaptation ""à la française"" mise en avant par le restaurant se retrouve plus ou moins selon les pizzas mais ce n'est pas un soucis !"| 5 étoiles 
Popu Bistro à Pizza|12 Rue du Champ de Mars, 75007 Paris|"(Traduit par Google) Superbe restaurant sans fioritures dans un environnement décontracté et propre. Tous les articles étaient super frais. La grande assiette d'entrée mixte est particulièrement délicieuse.

(Avis d'origine)
Superb no frills restaurant in a laid back, clean environment. All items were super fresh. The big mixed starter plate is particularly delicious."| 5 étoiles 
Popu Bistro à Pizza|12 Rue du Champ de Mars, 75007 Paris|Jamais déçue de ce restaurant ! Personnel aux petits soins, ambiance agréable et posée, pizzas et sélection de vins excellentes| 5 étoiles 
Popu Bistro à Pizza|12 Rue du Champ de Mars, 75007 Paris|Très bien, produits frais et français !| 5 étoiles 
Popu Bistro à Pizza|12 Rue du Champ de Mars, 75007 Paris|| 5 étoiles 
Popu Bistro à Pizza|12 Rue du Champ de Mars, 75007 Paris|"Superbe adresse, personnel très sympa
Les enfants créés leur propre pizza.
TB"| 5 étoiles 
Popu Bistro à Pizza|12 Rue du Champ de Mars, 75007 Paris|"(Traduit par Google) Super endroit, bonne bouffe, gens gentils.

(Avis d'origine)
Great place, great food, kind people."| 5 étoiles 
Popu Bistro à Pizza|12 Rue du Champ de Mars, 75007 Paris|"Excellent restaurant ! Fait maison,  un délice !
L'équipe est au top!!!"| 5 étoiles 
Popu Bistro à Pizza|12 Rue du Champ de Mars, 75007 Paris|"(Traduit par Google) Formidable.

(Avis d'origine)
Hervorragend."| 5 étoiles 
Popu Bistro à Pizza|12 Rue du Champ de Mars, 75007 Paris|"(Traduit par Google) Joli petit endroit, service super sympa. La salade était super délicieuse et la burrata était un rêve! La pizza était assez bonne, mais pas la meilleure que nous ayons mangée à Paris ☺️

(Avis d'origine)
Schönes kleines Lokal ‚ super nette Bedienung. Salat war super lecker & die Burrata ein Traum! Die Pizza war ganz gut, aber nicht die beste die wir in Paris gegessen haben ☺️"| 4 étoiles 
Popu Bistro à Pizza|12 Rue du Champ de Mars, 75007 Paris|"(Traduit par Google) J'ai mangé une pizza ici et c'était très bon, et les serveuses étaient formidables.

(Avis d'origine)
I ate pizza here and it was very tasty, also the waitresses were wonderful."| 5 étoiles 
Popu Bistro à Pizza|12 Rue du Champ de Mars, 75007 Paris|"(Traduit par Google) Service incroyable et bonne nourriture. Ils se soucient vraiment de la qualité du temps que vous passerez chez eux. La nourriture est venue rapidement et la portion était énorme.

(Avis d'origine)
Amazing service and great food. They really do care for the quality of the time that you will spend at their place. The food came fast and the portion was huge."| 5 étoiles 
Popu Bistro à Pizza|12 Rue du Champ de Mars, 75007 Paris|"(Traduit par Google) Se sentir comme à la maison, accueilli par un personnel amical et la nourriture était bonne. Il est situé dans une rue calme. Hautement recommandé.

(Avis d'origine)
Feeling like home, welcomed by a friendly staff and the food was tasty. It is located on a quiet street. Highly recommended."| 5 étoiles 
Popu Bistro à Pizza|12 Rue du Champ de Mars, 75007 Paris|"(Traduit par Google) Charmant petit endroit. Rapide et incroyable. Mon premier repas à Paris !

(Avis d'origine)
Lovely little spot. Fast and amazing. My first meal ever in Paris!"| 5 étoiles 
Popu Bistro à Pizza|12 Rue du Champ de Mars, 75007 Paris|| 5 étoiles 
Popu Bistro à Pizza|12 Rue du Champ de Mars, 75007 Paris|Bon choix ingrédients frais et bon service impeccable le restaurant est dans l'ensemble très propre et l'attente n'est pas excessive.| 5 étoiles 
Popu Bistro à Pizza|12 Rue du Champ de Mars, 75007 Paris|Excellent| 5 étoiles 
Popu Bistro à Pizza|12 Rue du Champ de Mars, 75007 Paris|"(Traduit par Google) Pizza incroyable? vous devriez certainement visiter si vous êtes dans la région. Joli petit restaurant avec des pizzas incroyables et un personnel formidable 😍❤️❤️❤️

(Avis d'origine)
Amazing pizza 🤤 definitely you should visit if you are around the area. Nice little restaurant with amazing pizza and great staff 😍❤️❤️❤️"| 5 étoiles 
Popu Bistro à Pizza|12 Rue du Champ de Mars, 75007 Paris|"(Traduit par Google) Fantastique bistrot avec des plats français modernes dans une rue relativement calme à proximité de la Tour Eiffel. Nous avons adoré la nourriture ! Un personnel très amical et serviable.

(Avis d'origine)
Fantastic bistrot with modern French dishes in a relatively quiet street close to the Eiffel Tower. We loved the food! Very friendly and helpful staff."| 5 étoiles 
Popu Bistro à Pizza|12 Rue du Champ de Mars, 75007 Paris|"(Traduit par Google) Je suis allé ici aujourd'hui
La femme qui m'a parlé a un sourire vraiment magnifique😀
et la pizza était fabuleuse!
Tout d'abord, tu as été si gentille !!
Il a un sourire qui fait vraiment du bien aux gens.
La pizza n'était pas très spéciale, mais c'était délicieux.
Je vais vous le recommander....

(Avis d'origine)
I went to here today
The woman who talked me has really gorgeous smile😀
and the pizza was fabulous!
일단 너무 친절하셨어요!!
진짜 사람 기분 좋게 만드는 미소를 가진 분이더라구요
엄청특별한피자맛은아니었지만맛있게먹었어요
전강추할래용....."| 5 étoiles 
Popu Bistro à Pizza|12 Rue du Champ de Mars, 75007 Paris|Très bon moment passé dans cet établissement. Le brunch est délicieux, pour le prix les quantités sont généreuses et les produits de qualité. Le service est très sympathique. Je conseille vivement| 5 étoiles 
Popu Bistro à Pizza|12 Rue du Champ de Mars, 75007 Paris|| 5 étoiles 
Popu Bistro à Pizza|12 Rue du Champ de Mars, 75007 Paris|| 5 étoiles 
Popu Bistro à Pizza|12 Rue du Champ de Mars, 75007 Paris|"(Traduit par Google) Spectaculaire! Peut-être une des meilleures pizzas que vous allez essayer à Paris (le cancan au miel est très bon, on a failli en commander une autre au milieu pour continuer à en profiter) et avec une ambiance irréprochable et la gentillesse du personnel.
Nous le recommanderons à 100% et nous reviendrons à coup sûr

(Avis d'origine)
Espectacular! Posiblemente de las mejores pizzas que vas a probar en Paris (al cancán que tiene miel esta muuuuuuy buena, casi pedimos otra al medio para seguir disfrutándola) y con un ambiente y amabilidad por parte del personal impecable.
Lo recomendaremos 100% y volveremos seguro"| 5 étoiles 
Popu Bistro à Pizza|12 Rue du Champ de Mars, 75007 Paris|"(Traduit par Google) Nourriture délicieuse, service très gentil et petit endroit agréable et climatique 👌🏻🤍

(Avis d'origine)
Delicious food, very kind service and nice, climatic little place 👌🏻🤍"| 5 étoiles 
Popu Bistro à Pizza|12 Rue du Champ de Mars, 75007 Paris|Service acceptable mais bruyant musique d'ambiance inadaptée par contre les pizzas sont bonnes| 3 étoiles 
Popu Bistro à Pizza|12 Rue du Champ de Mars, 75007 Paris|| 5 étoiles 
Popu Bistro à Pizza|12 Rue du Champ de Mars, 75007 Paris|"Pizzeria incroyable !
L'équipe est adorable, d'ailleurs merci au serveur qui a essayé de répondre au mieux à mes questions concernant quel vin prendre pour quelle pizza. Et merci à la patronne (ou bien la cheffe en cuisine) qui est venu discuter avec moi et le serveur à la fin du repas. Vous étiez à l'écoute de mon avis sur le restaurant et c'est agréable d'avoir des restaurateurs qui ont envie d'écouter l'avis de leurs clients après le repas.
Et en parlant de pizza : je ne parle pas italien, mais ""Mamma Mia"", qu'elles sont bonnes ! La reine que j'ai prise était délicieuse, généreuse en fromage et en jambon.
Grand bravo à l'équipe en cuisine pour ce délice.

Petite note à l'équipe : après avoir été attabler par un serveur qui était à la caisse, nous avons attendu plus de 10min sans que l'on nous apporte les menus, que j'ai dû demander. C'est mineur, mais je me permets de le mentionner."| 5 étoiles 
